year,gdp_pc,edu_exp,water_acc,urban_pop,health_exp,life_exp,iso3,sfa_score,urban_water_idx,health_exp_growth,gdp_pc_lag1,health_exp_lag1,dea_score_lag1,sfa_score_lag1,dea_score
2006,-0.018858384075801125,0.3959073070766094,0.4353684611747222,0.27985285494734446,-0.44117585579464647,-0.13505602569559413,DMA,0.3010898162134595,0.29328876747487687,-0.0014295874776076307,-0.005763925700247646,-0.4060032994728085,-0.4963220837933053,0.34480561805186366,0.4537516069409838
2007,0.02676551490251885,0.7983701079447245,0.4423883510446886,0.2940867798244309,-0.37838413920211633,-0.26193125525150623,DMA,0.13100373957295836,0.3085005754722672,0.22736584316010988,0.030492585421737495,-0.3816232177047237,-0.6888005247301845,0.3212295075084542,0.38093485564150714
2008,0.08806193955144384,0.7937955354343036,0.4493542555910065,0.3093177791354041,-0.27925834468801264,-0.2999068014987779,DMA,-0.038495254844008946,0.3245807956437043,0.42956814231128865,0.07526756201070545,-0.31931049969379244,-1.1005383433304397,0.15752340193825323,0.3685920349093778
2009,0.07769439630932169,0.7919176592108286,0.45626455844205405,0.32539420988877155,-0.2924649289450883,-0.35234885245960373,DMA,-0.1337215619320339,0.3414028399054043,-0.23757369135936096,0.13531309852525691,-0.2211952353637834,-1.1732660469663327,-0.00561764300874717,0.33668332695829345
2010,0.07681328040482127,0.8476704228941481,0.4631194822994967,0.34216446563774033,-0.2549589848289846,-0.26629568584498703,DMA,-0.0340963803099985,0.3588400293897425,0.07185977546636517,0.12516595929191945,-0.23424936682256794,-1.3654960005703776,-0.09727198761546194,0.3286838196893996
2011,0.07467734272465736,0.8498337436706591,0.46992267273982236,0.35929148897870444,-0.21935020680469308,-0.25185244505770343,DMA,0.010451171668374544,0.37660659735899105,0.059425369163195366,0.12430340985100208,-0.19719058492933123,-1.4146701610203833,-0.0013837713534155286,0.32612499443907916
2012,0.07242593846466269,0.20740180254402332,0.4766755565038379,0.37458684969238404,-0.17889451657290154,0.08607772992464197,DMA,0.5522516974374494,0.3928167699162416,0.08662391755477437,0.12221237213622295,-0.16204678327815306,-1.430484847789878,0.04149279086207744,0.4262383936385149
2013,0.06477689468237179,0.10744978487663295,0.4833781187433585,0.39023699131878314,-0.22906032454722797,0.09341010461791821,DMA,0.5823719770454143,0.40935104206933437,-0.46979126984328606,0.1200081302258588,-0.12216682396549329,-0.8410018073743449,0.5629702440519297,0.4240586877246934
2014,0.07702111691100431,0.09460871534632562,0.49002973220296975,0.40614255749352524,-0.19485837423506586,0.09200511583610972,DMA,0.5596880933575091,0.4261243725686635,0.050334008123416416,0.11251805341078451,-0.1716262165706319,-0.8532306344098194,0.5919607044746692,0.4529704740337168
2015,0.04590812372661225,-0.7011408841588982,0.49663005285057404,0.42230626121846637,-0.19435466535179463,0.029052823952044116,DMA,0.5093800853534418,0.4431397377958021,-0.15212261647392775,0.12450686925751366,-0.13789748871963875,-0.6930674482172877,0.5701276989100613,0.5798141809919278
2016,0.06897888366325035,0.5327492407941533,0.5031800278824227,0.4387308143061167,-0.13970176426247927,-0.027770034591210097,DMA,0.41427289881129187,0.46040071311502023,0.16744835541819386,0.09403305005877849,-0.1374010182882695,-0.038506034680347336,0.5217067568082123,0.3072559305582702
2017,0.013479580869008937,0.3116615098738525,0.5096774315046243,0.4554189273728941,-0.11870537165667087,0.22193147286104847,DMA,0.6690115317572766,0.4779094223996581,-0.029656917619571004,0.11663295620544945,-0.083579647088764,-1.5484018384291258,0.4301670645060469,0.4718758543049541
2018,0.043600837900253375,0.5451424391912871,0.5161227779854739,0.4723733098326811,0.06546214538854271,0.23230940800296365,DMA,0.5764396554766302,0.4956692496137602,0.8402146621434858,0.06223610985933518,-0.06292691664671361,-0.5906656090104266,0.6753503879241488,0.4250144052987442
2019,0.08204675150638213,0.4046629464230783,0.5225161057981874,0.4895966698907291,0.030868885091830816,0.1844113815740557,DMA,0.5104956601575779,0.5136833689073208,-0.3625637300595564,0.09177187223303233,0.1176590970142226,-0.8478656253344499,0.586250905764523,0.3704677239642871
2020,-0.06513453226111632,0.1669836618440137,0.528856956577211,0.5070917145378633,0.06597331122515723,0.3063455777455171,DMA,0.7402211708273617,0.5319547278489306,0.04782787632624667,0.12942622384564462,0.08381545991186266,-1.1621564543130705,0.5227804861237715,0.5473262380887888
2021,-0.014317230023730103,0.826724378562431,0.5351448549053298,0.524861149545062,0.20089687789354047,0.26553484966872276,DMA,0.7006469377155283,0.5504862678020597,0.577055030959572,-0.014994867434308801,0.11815892228050774,-0.1991616877169746,0.7438889357081794,0.5349345202528779
2022,0.07855033699744192,0.9811909895656515,0.5413795455622898,0.5429076794583032,0.25745491829028305,0.38843658797056124,DMA,0.8973310136496115,0.5692810367341506,0.16022070318813714,0.034952405693701984,0.24982308855373267,-0.2616553228974313,0.7057991419306511,0.5269087402203276
2023,0.1150336611322839,0.29964905930195457,0.5475611412468754,0.5612340075937947,0.18850603379567252,0.4065425477906848,DMA,0.9296553071725319,0.5883422633227084,-0.5640514199316418,0.1260038391968864,0.304858885809176,-0.30249866021742383,0.8951055492205193,0.5923630620521063
2024,0.13752907046823118,0.6635998203653644,0.5536890920139222,0.5798428360335014,0.2376503903190382,0.2798413801178515,DMA,0.8240845261753198,0.6076728635117712,0.1205290020686651,0.1616946831401275,0.23775352350188256,0.02234920968885459,0.9262173504476711,0.5390699818188868
2025,0.5631725793901691,0.1781360827130366,0.5873400676877174,0.3048961926439075,0.5303462330917211,0.34435336478999856,DMA,0.28369834990420045,0.3813162483876267,1.2682268792687015,0.18367947020083267,0.28559777080471926,-0.24072327571047655,0.8246065557229086,1
2001,1.257283543245125,1.8821187823687622,0.7311603801439823,1.0779914538822428,0.9478072544266474,0.6316502696456134,DNK,-0.41845224548676846,1.1504017832678028,0.1392983587552093,1.2523975553137532,0.9143769759801089,-1.4295939737722292,-0.4110023600131718,0.30447774779752346
2002,1.2587457952344923,1.880274814633022,0.7311603801439823,1.0827654991054854,1.0067706707441741,0.6305011719377775,DNK,-0.4684828340887579,1.1548101078302504,0.14284290946710657,1.2583529889845528,0.9695562762439783,-1.5659591626706977,-0.3713223523587657,0.28479536357406104
2003,1.260553661608004,1.84415179130435,0.7311603801439823,1.087894203146671,1.0313315337570188,0.6823198919082504,DNK,-0.3932434299559958,1.1595465757437324,-0.029705124356974696,1.2597328846675737,1.025747932789775,-1.6918221506681927,-0.41947628112936025,0.30968931948059886
2004,1.2872783190730903,1.8734149197899035,0.7311603801439823,1.1004181460716531,1.0983585751822034,0.7481371215863543,DNK,-0.3654227928168887,1.1711155474096338,0.1787429977276185,1.2614388500302982,1.0491283546808414,-1.5330652180449909,-0.34705912577318815,0.3269243573812572
2005,1.3095176318313495,1.8270923021707561,0.7311603056428119,1.1129378049634258,1.137503591923118,0.8278813253385829,DNK,-0.2874130931459533,1.1826845453692278,0.04106003694286537,1.2866469696070557,1.1128570915639375,-1.4255399651614777,-0.3202820476579039,0.3269902417683939
2006,1.3466179595190233,1.6929641101323705,0.7311603801439823,1.1233720735251995,1.2226436692262552,0.8404360346887518,DNK,-0.3382603035756876,1.1923296541209323,0.25971953669072023,1.307609758247058,1.1500241450618855,-1.4251325834205286,-0.2451985112387397,0.3167408764496399
2007,1.3524866994932967,1.6460133876534102,0.7311602423219258,1.130851325166447,1.2762063957976375,0.8605182394867744,DNK,-0.24473098139287103,1.1992448443398933,0.10738523613238198,1.3425513441325583,1.2307318107246261,-1.488840576009124,-0.294138430149058,0.31668573523353183
2008,1.3415387274326676,1.5843238169982798,0.7311602242299806,1.1376027815909195,1.3436415973798053,0.9236886761571454,DNK,-0.2177341062094489,1.205488418274713,0.17099699256269274,1.348075269167695,1.2814153311556706,-1.4891851481415106,-0.20411741612136683,0.31677143164353233
2009,1.2804720110481553,1.9569517004202728,0.7311602214049943,1.1452359072354934,1.425955916602508,0.9684504249912423,DNK,-0.18932314632032712,1.2125487515875526,0.23690602869036084,1.3377698062050256,1.3451269998753388,-1.4886496480179263,-0.1781332004457702,0.3103294849601888
2010,1.2926304248760692,2.00716423899758,0.7311601597301726,1.1496575761341277,1.4779456216401683,1.0244370802507154,DNK,-0.19462734440044233,1.2166392631786922,0.09381869860428366,1.2802287076275116,1.4227486924875286,-1.5290369737704175,-0.15078794273375942,0.3203006978358785
2011,1.3022586534845404,1.9805420676588443,0.7311602496838484,1.1621142928584458,1.4897869202393923,1.1248392076948575,DNK,-0.04542098279744182,1.2281658818145977,-0.09768962535170998,1.2916930701156628,1.4716917854316494,-1.466637103168223,-0.15589317902364058,0.3351112699236939
2012,1.298130230918683,1.5048199993277456,0.7311603801439823,1.1653981612639506,1.5078592297932782,1.1794787252183556,DNK,0.015270936921107352,1.23120527745121,-0.06782227182473007,1.3007688872884076,1.482830285734721,-1.3751279702795423,-0.012283585182788685,0.3860838298758096
2013,1.308584664238375,1.9774158983498231,0.7311603241618247,1.1786449940992987,1.529210027280755,1.220318056396726,DNK,0.04797921942198517,1.2434683795205377,-0.052358287415090174,1.2968776315083461,1.4998236405509426,-1.0704602263001668,0.046131765520509765,0.3637783407301003
2014,1.3168499908372755,1.662391534717395,0.7311603801439823,1.184573018164519,1.5500570012353327,1.2905856769752542,DNK,0.08501871957711234,1.2489576739639856,-0.0550112926733409,1.3067306067247608,1.519889908483113,-1.2018724310537094,0.07761315220347843,0.4031796642964665
2015,1.3317846561081683,1.6775289708482015,0.7311603801439823,1.1864104998552558,1.574942306837196,1.3071556555411206,DNK,0.16625663258249332,1.2506593360655671,-0.036132563229536105,1.3145183628264858,1.5394724076637574,-0.971675177892869,0.11326329148841771,0.39625670104751537
2016,1.35623074813848,1.6926122407229356,0.7311603685639891,1.1853249118680944,1.6196513281389233,1.3318336773687207,DNK,0.1717980491754783,1.2496539733874694,0.056033665106300444,1.3285855106483453,1.5628350662892259,-1.0114796539625568,0.19145395015632943,0.3817494896751435
2017,1.3820838777779965,1.5553483268279986,0.7311603801439823,1.198834151772321,1.6638119861003784,1.3797705239196327,DNK,0.17245081692322264,1.26216693179383,0.05242924265244407,1.3515988636319674,1.6047724871653477,-1.095769433572049,0.19678750683361745,0.39620180045283454
2018,1.3968366281113465,1.5381283682434914,0.7311603801439823,1.202669876268501,1.69863401318488,1.3556362244146365,DNK,0.17835709121876867,1.2657206220302935,0.00843665377899007,1.3759196624262813,1.6461503653578466,-1.0117963859689143,0.19741578910066582,0.3730508723161946
2019,1.4115285780365774,1.5171322763681585,0.7311602368013641,1.2070989953855773,1.7556666449152243,1.4509217071013758,DNK,0.30766676084146,1.2698244555523601,0.10890140006771476,1.3897901464817948,1.6787466116292005,-1.146890481535274,0.20310051757727637,0.38222244026352176
2020,1.3886302165301116,1.5617033287449051,0.7311603801439823,1.2083720771832807,1.833036485033635,1.4692423494718319,DNK,0.3789939456387122,1.2710042402637851,0.19735293360642298,1.4035978063453054,1.7320742184690021,-1.0930025132314232,0.32755974930641474,0.3002062525225104
2021,1.4531340398189794,1.3859489476164295,0.7311603801439823,1.2093203390998184,1.9304975393005819,1.4312047443130769,DNK,0.33557803562965255,1.2718829729377197,0.2809819478186487,1.3820752108902667,1.8043005451728122,-1.593053392813759,0.3962114336481284,0.4437145673077456
2022,1.4493271286366,1.1239161216359514,0.7311603801439823,1.2147193743226026,1.9181902943317484,1.4532290534638692,DNK,0.488337543418893,1.2768865702984076,-0.21257769385480033,1.4426685630698695,1.8950922416029767,-0.7438667311335656,0.3544240652300069,0.6314159860212711
2023,1.4477987705331745,0.5267839311775072,0.7311602453524625,1.2217517088751522,1.8871872771201654,1.4744268291479428,DNK,0.5714934078169785,1.2834048685856343,-0.3011655598731063,1.4390954478967886,1.883638804505137,0.20763030124984028,0.5014535258592521,0.7097636019712052
2024,1.4800516820801803,0.30671383789848006,0.7311603675993249,1.2278783260013406,1.9088645450873243,1.5082553992175618,DNK,0.5637284859545909,1.2890848174765397,-0.05525398622109243,1.4376608459772686,1.854771764065143,0.5617386857430356,0.5814901930857377,0.7765198552243915
2025,0.5631725793901691,0.1781360827130366,0.5873400676877174,0.3048961926439075,0.5303462330917211,0.34435336478999856,DNK,0.28369834990420045,0.3813162483876267,-6.662182109315967,1.4679223907844585,1.8749577962692405,0.8464532679418919,0.574016535375147,1
2001,-0.326007736059966,-1.6240101343863529,0.22211380387675506,0.09762252018252356,-0.5888950444669743,0.08860336144510045,DOM,0.6661893921665845,0.052107885345766644,-0.022907231244226806,-0.2799907972213193,-0.5492662048364934,1.0998991096427353,0.7012682120913553,0.8858540727979393
2002,-0.3018780890761861,-1.6746360847638897,0.24299355879163387,0.14026226672262893,-0.5441687763448374,0.08767400544840213,DOM,0.6623369683507206,0.09540527227829589,0.12685477994740457,-0.2728196212762055,-0.5287179173288825,1.2826126480455122,0.6726341074919521,1
2003,-0.32526956526160516,-1.7410061076790435,0.266814079749304,0.1889571513630648,-0.6365951769978329,0.03273294057800972,DOM,0.6954409628602349,0.14525209311022574,-0.78294902070409,-0.2488702741804295,-0.484105537935193,1.702663792003256,0.6689261890523144,1
2004,-0.31543164431624104,-1.6925246598296464,0.29115043486728304,0.25181318296934596,-0.6265712688935993,-0.03815932920932198,DOM,0.6516658729258102,0.20749596636641995,-0.09001830265824033,-0.27208665308702445,-0.5763694483333532,1.702663792003256,0.7007884444879804,1
2005,-0.25069339509865485,-1.6447220961583007,0.3144138063155105,0.32405334292372484,-0.5428145905444844,-0.030150252388271,DOM,0.5922597925754892,0.2777010482188613,0.3626928583499759,-0.2623199580990279,-0.5663494794285048,1.702663792003256,0.6586553690728965,1
2006,-0.18671984172765527,-1.5975775051844572,0.3366569817255969,0.39941619013805857,-0.5296094654840109,-0.030229474710497,DOM,0.5995786585902306,0.35075126898288095,-0.07079684499608943,-0.19813756280876105,-0.48275582549652407,1.702663792003256,0.6014776255830702,1
2007,-0.1357072305059346,-1.5510709591143574,0.35788170596808033,0.47164877725756954,-0.44123313522701585,-0.004356927385073589,DOM,0.5620259132280933,0.4213754512803923,0.38162732302486824,-0.13486045906247673,-0.4695974682857599,1.702663792003256,0.608521959111886,0.980926515645269
2008,-0.11858500710727164,-1.6000167113658532,0.3781114407949121,0.5345061578633824,-0.33771842165603205,0.039550134336568996,DOM,0.5932355985591362,0.48418871745194736,0.4594161743207627,-0.08450668888469834,-0.3816801178112604,1.6347784144091664,0.5723778265754015,1
2009,-0.1209154145641473,-1.6496698251296307,0.3973230286957111,0.5817492563810486,-0.30496759582931265,0.07888096457425207,DOM,0.6491742105803104,0.533678487987572,0.04502777046136771,-0.06762599398770731,-0.2790219090180301,1.702663792003256,0.6024168288413863,0.97286210588125
2010,-0.061891220281595036,-1.7000535942327206,0.415588575290389,0.6063644722036456,-0.22455927944186163,0.1171491943681545,DOM,0.5855097748781888,0.5636316409275537,0.3195943668070046,-0.06992292868980682,-0.2466127319414944,1.605807574138795,0.6562571696021671,0.8018006938249653
2011,-0.04549632145507728,-1.7077289915308156,0.4323609515922783,0.6097800951341646,-0.18012559898866262,0.1519130711735535,DOM,0.5931665103975129,0.5747527378207724,0.10995106117590048,-0.011804442523824262,-0.16718538709837377,0.9504980101510754,0.5949808027297182,0.8343659619051734
2012,-0.032410479616275675,-0.9581021531723725,0.447962617386203,0.6096014841442959,-0.17306973678110504,0.10620099570985052,DOM,0.5839387760909285,0.5822175768927782,-0.11238718504461907,0.004317590503304659,-0.12337964518808747,1.0816283963314584,0.6023503321939019,0.5771393259199918
2013,-7.021930035510603e-4,-0.3386026064164887,0.4628242420003136,0.6089706206705282,-0.1541530281681569,0.04262959139886551,DOM,0.490957761445464,0.588929904442839,-0.04138552946329198,0.017179038420959632,-0.11642907505427445,-0.05156280480537899,0.5934687324979997,0.482158960547708
2014,0.04972635536078111,-0.342352264502154,0.4769789758078326,0.6076010342923798,-0.11234257172959945,0.04138648329759969,DOM,0.45221868300353113,0.5946537585989503,0.09213532586626402,0.04831939290955119,-0.0978021658550606,-0.535715921792227,0.5039754588554572,0.5084341993230133
2015,0.09988733410493879,-0.3544033682092652,0.490453075957143,0.6052062422627197,-0.05406957026466213,0.046721770014321734,DOM,0.4147663810615303,0.5991476355913632,0.1840143054387547,0.09777458684982021,-0.056670901150781605,-0.3976373537497548,0.4666894928882864,0.5052319946310414
2016,0.14855550938144668,-0.19636194890444025,0.503263928943953,0.601499738607812,-0.007354525585159341,0.05184533402237794,DOM,0.39910280630541034,0.6021638770960759,0.11636842934059954,0.14688272874942188,5.672905494487145e-4,-0.4142892707448817,0.43064203611424806,0.331854713694137
2017,0.1737168721591249,-0.1528071494596334,0.5154245037860804,0.5961949796242761,-0.00512133578723032,0.061938986463914644,DOM,0.41466123003633765,0.6034512123050482,-0.1419509612128404,0.19444952487166003,0.04637924541112057,-1.3951300789871985,0.4155660059459943,0.46969894567146087
2018,0.22657612569353622,-0.14770433477302683,0.5269139571561371,0.5890053656953276,0.004785178329027494,0.07716207315326612,DOM,0.4263311629166444,0.6027408741629187,-0.0967253445023406,0.21901088468004734,0.04856763498562148,-0.602365424213954,0.4305408293301831,0.4507468375034844
2019,0.2610556836050281,-0.07752899234733711,0.5377757935791824,0.5796442193057025,0.10145984239116441,0.13517615026177013,DOM,0.3608129341982791,0.5997947437015804,0.3857908165550334,0.2705423042549973,0.05827362815721345,-0.7052311483484603,0.44177302012342845,0.3149004240236028
2020,0.17574659627449368,0.20103392958842406,0.5480533783503759,0.5678247590811301,0.16852539820395937,0.09423580281502866,DOM,0.35868307090569834,0.5943741804367929,0.22164621764620482,0.3041069241330932,0.1528394568904333,-1.5003520177978313,0.37871239647219623,0.40684937992643094
2021,0.28667317131723796,-0.36987101346829243,0.5720087801780481,0.5532600696117287,0.30215838203034157,0.048213017261653855,DOM,0.23286644161180864,0.5930628736377036,0.5608147839562606,0.2209913033301231,0.21828166492753037,-0.9506839912096058,0.3766624248818568,0.4445816575086749
2022,0.32523738915077494,-0.34989660127646843,0.5752490356210705,0.5316703642047703,0.30884749135706396,0.2634209601785007,DOM,0.6753026918876603,0.5755495116314031,-0.11732938369041158,0.32901986978239406,0.3482948493561742,-0.7390890597588183,0.2555652086693466,0.45399626389561154
2023,0.33716953150061457,-0.25320091948603307,0.5782266534855797,0.5289923267330435,0.33385620831888957,0.2510231407132894,DOM,0.6548348979891558,0.5746020865901442,-0.015240932097696645,0.3664839225057623,0.35478944385081707,-0.6874647330504955,0.6814055650721318,0.4191127984224587
2024,0.37457446801730043,0.31954656034483697,0.580966311633307,0.5313221800177562,0.15480303821203198,0.2010656980082646,DOM,0.7535052076519293,0.5779651013450288,-1.2504113338443479,0.3780660814622823,0.37905977598224594,-0.8810734186830714,0.6617055232173253,0.5097217344786776
2025,0.5631725793901691,0.1781360827130366,0.5873400676877174,0.3048961926439075,0.5303462330917211,0.34435336478999856,DOM,0.28369834990420045,0.3813162483876267,1.6085939647391758,0.4143447090692661,0.2049020601203231,-0.39095555595496145,0.7566746850049754,1
2001,-0.27057469332872697,-0.811331521418119,0.0914770491535012,0.025485021479242136,-0.5726064153395687,-0.04345902024718085,DZA,0.526208222305227,-0.05767234264605427,0.40338584723046145,-0.23103105510622665,-0.6025999137597252,0.07215736659985716,0.5778452552080862,0.6290665589751612
2002,-0.23737785049086474,-0.8691782218714573,0.10174477487830175,0.0582699129258831,-0.5537761134927665,0.0029351154816149197,DZA,0.5727690167790582,-0.02765030378923654,-0.03471833756196434,-0.21783212167022,-0.5124631407762921,0.19665521150208734,0.5379036661543048,0.6980200046763085
2003,-0.19511649319809599,-0.34449454235190957,0.11187254463690265,0.09096237971353055,-0.5298504835317954,0.030918857071460373,DZA,0.5837676996800322,0.002376888760317745,-0.0030867942458790293,-0.18495499047495415,-0.49368286480525664,0.5100840535983936,0.5827179536381425,0.5780390599501639
2004,-0.16939537276256603,0.08070087776856019,0.1218611144064464,0.12356343926206638,-0.4982898295637256,0.10488295107318829,DZA,0.6563628747539478,0.03240761075667496,0.043700888129454975,-0.14315743189243424,-0.4698375816411258,-0.04716756839205182,0.5933040732058581,0.5508966570429877
2005,-0.13673827168347932,0.30658188763737776,0.13169848683813362,0.15607410560925078,-0.48771806476287277,0.15357130862765536,DZA,0.6889874690917211,0.062435007846758886,-0.0879877498143366,-0.11774950248916073,-0.4384115125993304,-0.18128182352027464,0.6631761851933466,0.5421525415813647
2006,-0.12535962939394196,0.3271287198071261,0.14139970703488003,0.18849538953775463,-0.4419008930679655,0.1956821841351771,DZA,0.7074308504004799,0.09246327443220259,0.12901680926491202,-0.08552351203233939,-0.42789207307339205,-0.22517036952255864,0.6945770228770395,0.5198553084896659
2007,-0.11338310168675986,0.48184560572523955,0.15095188137654225,0.220828298695776,-0.32461584407529576,0.23503627940415803,DZA,0.7323455102637884,0.12248512146761213,0.5352478072875633,-0.07430383255127394,-0.382343461290067,-0.3386358855406833,0.7123285883622308,0.5139109677684903
2008,-0.10774541585773355,-0.035985878094466184,0.1603700446406862,0.25224542414306306,-0.2381769727424051,0.27499128076015866,DZA,0.7339558397848559,0.15183571807399487,0.3547544444319457,-0.062499486610739896,-0.26605196731452363,-0.3692686973359999,0.736308693132648,0.6003507481028526
2009,-0.11401221901653039,1.1443769372350259,0.16956425901082925,0.2783331440184977,-0.08976073626515646,0.31125107274407,DZA,0.7005882788985339,0.17689276572177884,0.6775431580228646,-0.056944575656419916,-0.18062282024156162,0.06074593640765358,0.737858618792559,0.4979580759136786
2010,-0.09021561183598513,2.0582685699507213,0.17857043702231232,0.30465409031568425,-0.09960046681887814,0.3495332931133846,DZA,0.7171192100804564,0.2021520299010781,-0.2147138386972839,-0.06311943537151107,-0.03447793181641885,-0.45229462407960497,0.7057426834204827,0.4168413011661322
2011,-0.08151891482269676,2.2108678563062307,0.18737172280657402,0.3308485966838613,-0.048354245862984105,0.3767661313392168,DZA,0.741737071683676,0.22731238562228598,0.14383918389710026,-0.03967918531394394,-0.04414632539959288,-0.8939051009602151,0.7216535352591166,0.40676851962775307
2012,-0.07821741070276395,1.415448501416499,0.19690205675644715,0.3569039842997006,0.05709760388655163,0.4083483475213916,DZA,0.7170470166331773,0.25277593525312886,0.4361623347553001,-0.031117607787839688,0.006175626677373844,-0.9511457173341804,0.7453479747460557,0.46986243403761
2013,-0.07344500442672297,1.257690956073924,0.20624324597652474,0.38280757892728434,0.05460131712949033,0.4343916757577514,DZA,0.7247770552406282,0.2781281930262434,-0.16990986449663006,-0.027868081829393553,0.10947903893661853,-0.6014859348468531,0.7215840498060142,0.48062741707754114
2014,-0.05614179423033844,1.2095896390089356,0.2154102669188484,0.4085467107478033,0.1191100901633803,0.45888751232703245,DZA,0.7047632827352754,0.3033622514825078,0.2101916305313428,-0.023171474979973718,0.10703741059308987,-0.5438670443163716,0.7290241327412434,0.4863685786125804
2015,-0.04656379207118929,1.0425917212235343,0.22439343275271967,0.43410871418887637,0.11117605013465078,0.4817425113703834,DZA,0.7372310344805573,0.32846008109472197,-0.20168881104444716,-0.006149656961070288,0.1700751296977215,-0.5133706346137664,0.7097610818241228,0.4755614997082393
2016,-0.031026567542532458,1.1889874396719016,0.23320881125497012,0.45948092775338767,0.05004797338183489,0.5167483686742209,DZA,0.7869846870592114,0.35341531456080494,-0.5241399648362883,0.003268166430074805,0.1623285693555969,-0.570910714405355,0.7410109601200076,0.44724357987152663
2017,-0.03579826464300568,0.8353699980995746,0.2418462498981095,0.4846506938479818,0.04658304523006385,0.5380933874077586,DZA,0.801144147025174,0.37820955204648643,-0.17565121162849917,0.018538877439858575,0.10258329444364693,-0.7244462246545297,0.7888983408064333,0.4914634810514998
2018,-0.040604417228184586,0.8727276223820956,0.25032110815458425,0.5096053586111384,0.05741932694162213,0.544393663294891,DZA,0.8127398400491317,0.40283615828902386,-0.09174964801859432,0.013849907818375536,0.09919346617604152,-0.4864411556387129,0.8025266759046922,0.4848753871579798
2019,-0.048885392395256924,0.7578261887701708,0.25863038915259945,0.5343322717409059,-0.0014732490153383205,0.5634885679137961,DZA,0.8276478992187141,0.4272799730251048,-0.5131015623699839,0.00912629408318726,0.10979370425710931,-0.5212868431854215,0.8136874115970789,0.4742472076759977
2020,-0.10851612510826499,1.05063056773651,0.26678266719766214,0.5588187863221877,-0.03975495678053255,0.1449067394988272,DZA,0.6316122839447593,0.4515312627281737,-0.3874199682542336,9.856801732405333e-4,0.05214221850486643,-0.577947542667295,0.8280362657564988,0.4788185536211528
2021,-0.09018894864799085,0.7275953516204485,0.2747804872318675,0.5830522586536251,-0.02613101707949457,0.4643329144581584,DZA,0.9448514969381191,0.47557746253862665,-0.07455950572360119,-0.05770390398113275,0.01461209903875101,-0.5535089143443741,0.6393539952059916,0.8226196760552653
2022,-0.07320836417631701,0.32987243028976576,0.27775976614479586,0.6070200480740371,-0.19802112908838782,0.18008822609799963,DZA,0.9506202363988696,0.49703695005906523,-1.2626876092930126,-0.03965293239868718,0.027973563514254805,1.0346978674614957,0.940843527352722,0.703753527843751
2023,-0.051186601971803594,0.7748737460348113,0.28065203568362784,0.6307095167883356,-0.02208178318345733,0.4195863493451022,DZA,1.0167178073070935,0.5182583158265407,0.8105581884453289,-0.02293861365716343,-0.14101497196434484,0.5353637504852111,0.9463958799604235,0.7703014776260473
2024,-0.031580073959892964,2.1596998644906074,0.2834510047052065,0.6541080296929033,0.0262036258880144,0.45246497361080984,DZA,0.9902017030956086,0.5392259605967142,0.12395470796888843,-0.0012769410126829191,0.031943718499716355,0.8205517292141542,1.0100141145317707,0.8235664417367455
2025,0.5631725793901691,0.1781360827130366,0.5873400676877174,0.3048961926439075,0.5303462330917211,0.34435336478999856,DZA,0.28369834990420045,0.3813162483876267,2.088843503321694,0.017995007069685744,0.0792485964766456,1.038495777134032,0.9844926359892869,1
2001,-0.4544416749821167,-2.016350895421817,-0.1351592340604455,0.0424304634611681,-0.7902947779967762,0.0034226243779712107,ECU,0.7293846167510638,-0.13337047648093991,0.5644226316687835,-0.42003965540143495,-0.844885358737424,1.702663792003256,0.7830238071858009,1
2002,-0.42944585965656346,-1.650734895673001,-0.10353624672754717,0.05422811595906065,-0.6469606335307677,0.021209869445071357,ECU,0.7000124072048,-0.11198004249956028,0.7188564213950341,-0.40065258139886445,-0.7304321640011786,1.702663792003256,0.7334588634725712,0.9979524326036672
2003,-0.4206052393301411,-1.3204449955191768,-0.073475686415498,0.06516416075919144,-0.5002776708845883,0.1315747090965396,ECU,0.7461605471167269,-0.09174158675248674,0.7183038045730177,-0.37572595084704424,-0.5867343555863189,1.6954185257428578,0.7051884128173189,0.8837896906352134
2004,-0.38065285782948216,-1.0186512755781703,-0.049005204778067524,0.0755153181979749,-0.4376628438792146,0.14016055837158,ECU,0.7355662819347643,-0.07406813848890913,0.22977336204773835,-0.36691536657829416,-0.4403899203183301,1.2746987041053335,0.7496055245145815,0.8350864734866902
2005,-0.3514446393454898,-0.7403782836767719,-0.026893656637287586,0.08512768389544051,-0.3941259931827186,0.10959896502971285,ECU,0.6958779895467262,-0.05782337017808808,0.11319694058462068,-0.32713480087595764,-0.3781336717691334,1.0844937624737438,0.7394086528565749,0.7611724727154845
2006,-0.33039158930290663,-0.4818819148524526,-0.008302361910048935,0.09384737568871004,-0.3457466668793431,0.14089308330285558,ECU,0.7036528832979234,-0.04361309577063375,0.1401657060651043,-0.29808936284221854,-0.3349204481587521,0.7823011356816965,0.7012090781946825,0.677829449054318
2007,-0.32891919734456354,-0.24026937133731813,0.010109801577359254,0.10152052711544,-0.3721519472914694,0.19951359713174893,ECU,0.779137183508299,-0.030235679431423877,-0.32292801296145324,-0.2771729852404791,-0.28697155873173225,0.42012769285210927,0.7086923337460515,0.6649266707931437
