IndicatorCode,Id,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
WHOSIS_000001,4455292,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,65.2 [64.3-66.2],65.1703518,64.28561671,66.21367566,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4455387,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_FMLE,NA,NA,NA,NA,NA,NA,75.8 [75.4-76.2],75.80973554,75.44113185,76.24529639,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,4455420,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,73.3 [72.8-74.0],73.31660702,72.76284871,73.96322081,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,4455441,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2011,SEX_MLE,NA,NA,NA,NA,NA,NA,70.6 [70.5-70.8],70.59388684,70.46785757,70.8061228,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,4455532,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.1 [81.1-81.2],81.0764761,81.05620323,81.16297959,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,4458061,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2010,SEX_MLE,NA,NA,NA,NA,NA,NA,58.4 [57.4-59.6],58.42441906,57.44827358,59.58416786,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,4459880,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,NA,NA,NA,NA,NA,NA,79.9 [79.9-80.0],79.90385052,79.88164057,79.99349037,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4460016,COUNTRY,COD,YEAR,AFR,Africa,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,58.8 [57.8-59.9],58.77574848,57.75174354,59.85018125,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4460787,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,79.4 [79.3-79.6],79.41210504,79.33027166,79.59431815,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4460845,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,2021,SEX_MLE,NA,NA,NA,NA,NA,NA,58.7 [57.7-59.8],58.72094624,57.71026298,59.84715047,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,4461212,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2004,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.1 [60.3-62.0],61.06960565,60.29681348,61.97132689,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,4461572,COUNTRY,CMR,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,54.8 [53.8-55.8],54.75964119,53.83070514,55.79886343,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,4461916,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,NA,NA,NA,NA,NA,NA,63.0 [61.2-65.1],63.04898321,61.21031865,65.05662942,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,4462002,COUNTRY,EST,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.3 [82.2-82.4],82.27693934,82.16893417,82.43899255,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4462631,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,NA,NA,SEX,2007,SEX_MLE,NA,NA,NA,NA,NA,NA,63.5 [63.0-64.1],63.47509428,62.97935996,64.14683225,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,4463713,COUNTRY,SUR,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.1 [72.8-73.4],73.05386141,72.77348601,73.41605575,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4464380,COUNTRY,PER,YEAR,AMR,Americas,SEX,2000,SEX_BTSX,NA,NA,NA,NA,NA,NA,75.1 [74.7-75.7],75.12364237,74.69175217,75.70407261,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,4465446,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,NA,NA,NA,NA,NA,NA,66.2 [65.9-66.5],66.18019087,65.91894169,66.53770442,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,4466548,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2008,SEX_MLE,NA,NA,NA,NA,NA,NA,75.4 [74.9-75.8],75.3659664,74.89641184,75.79617635,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,4467305,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2021,SEX_BTSX,NA,NA,NA,NA,NA,NA,74.7 [74.5-75.0],74.70975149,74.50578593,74.97582891,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,4467475,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2015,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.2 [77.0-77.6],77.21223683,76.95672525,77.61136181,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,4467918,COUNTRY,MDA,YEAR,EUR,Europe,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,68.9 [68.7-69.2],68.87328463,68.65364034,69.15813046,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,4467923,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_MLE,NA,NA,NA,NA,NA,NA,75.1 [74.2-76.0],75.09416883,74.15415515,75.96523105,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,4468535,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,68.6 [68.1-69.2],68.60522485,68.10298662,69.16710943,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4470016,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,78.7 [78.6-78.9],78.72388013,78.62067854,78.92743689,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,4470995,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.6 [82.5-82.7],82.56634433,82.54744816,82.67115047,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,4471175,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,2011,SEX_MLE,NA,NA,NA,NA,NA,NA,64.3 [63.8-65.1],64.34595448,63.80418262,65.05170895,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,4471239,COUNTRY,PRI,YEAR,AMR,Americas,SEX,2008,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.0 [81.9-82.2],81.99338895,81.90163749,82.17380571,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,4471284,COUNTRY,UZB,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,NA,NA,NA,NA,NA,NA,68.4 [68.1-68.7],68.3723982,68.13282518,68.72574832,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,4471413,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,51.7 [50.3-53.3],51.68993217,50.25399183,53.31047745,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4473303,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2021,SEX_MLE,NA,NA,NA,NA,NA,NA,62.1 [60.8-63.3],62.06702482,60.80758999,63.30566016,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,4474603,REGION,WPR,YEAR,NA,NA,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,73.5 [73.2-73.9],73.51600568,73.16163667,73.93904769,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4474684,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2007,SEX_FMLE,NA,NA,NA,NA,NA,NA,76.1 [76.0-76.3],76.13463041,76.02491102,76.3276216,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,4475224,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,52.2 [51.1-53.7],52.24588762,51.14230184,53.68365715,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,4476187,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,59.0 [58.0-60.1],58.98048678,58.04124032,60.05573591,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,4476833,COUNTRY,BLR,YEAR,EUR,Europe,SEX,2019,SEX_MLE,NA,NA,NA,NA,NA,NA,69.7 [69.7-69.8],69.72667646,69.68674715,69.83262971,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,4479810,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2007,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.1 [80.1-80.2],80.12725056,80.12464089,80.19868465,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,4481857,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,74.2 [73.7-74.8],74.23169531,73.66976973,74.82304883,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,4482397,COUNTRY,CHE,YEAR,EUR,Europe,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,80.4 [80.4-80.5],80.41880302,80.39300246,80.50414002,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,4482909,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.1 [81.0-81.2],81.0794963,81.03903109,81.17569065,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4483639,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2002,SEX_FMLE,NA,NA,NA,NA,NA,NA,45.1 [43.3-47.3],45.07276641,43.29987189,47.31405262,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,4485274,COUNTRY,LBR,YEAR,AFR,Africa,SEX,2009,SEX_BTSX,NA,NA,NA,NA,NA,NA,60.1 [59.2-60.9],60.0506239,59.16461717,60.85234488,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,4485765,COUNTRY,CMR,YEAR,AFR,Africa,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,58.8 [57.7-59.9],58.82508768,57.67233464,59.89233432,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4485784,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_BTSX,NA,NA,NA,NA,NA,NA,68.8 [68.5-69.2],68.84530776,68.47942254,69.22376429,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,4486213,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.2 [72.9-73.4],73.16237091,72.94909163,73.43754177,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,4488515,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,59.7 [58.7-60.9],59.65101725,58.67008976,60.89895052,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4488917,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,2012,SEX_MLE,NA,NA,NA,NA,NA,NA,59.7 [58.6-61.2],59.74862025,58.55169797,61.17852953,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,4489968,REGION,AMR,YEAR,NA,NA,SEX,2017,SEX_FMLE,NA,NA,NA,NA,NA,NA,79.6 [79.4-79.7],79.55112715,79.44167361,79.74023709,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4490586,COUNTRY,ITA,YEAR,EUR,Europe,SEX,2017,SEX_BTSX,NA,NA,NA,NA,NA,NA,82.5 [82.5-82.6],82.52191209,82.46655713,82.57726704,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4490901,COUNTRY,AGO,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.1 [60.1-62.1],61.13534716,60.12468541,62.0515964,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4490930,COUNTRY,NER,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,59.5 [58.5-60.9],59.45072248,58.5019088,60.90474702,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4492261,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_FMLE,NA,NA,NA,NA,NA,NA,74.9 [74.7-75.2],74.92065817,74.68810759,75.24838723,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,4493022,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,59.5 [58.1-60.9],59.4742709,58.08307759,60.86156907,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4493853,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.0 [60.1-62.1],60.96884286,60.08401895,62.07367953,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,4495266,GLOBAL,GLOBAL,YEAR,NA,NA,SEX,2004,SEX_MLE,NA,NA,NA,NA,NA,NA,65.5 [65.0-66.0],65.52965833,65.04362234,65.974133320000007,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,4496184,COUNTRY,URY,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,NA,NA,NA,NA,NA,NA,77.8 [77.7-77.9],77.79436073,77.69247704,77.94899232,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4497994,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,60.7 [59.8-61.7],60.67813984,59.77298939,61.72440357,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,4498059,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_BTSX,NA,NA,NA,NA,NA,NA,81.4 [81.3-81.6],81.44805413,81.34105593,81.61854074,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,4498361,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,2017,SEX_FMLE,NA,NA,NA,NA,NA,NA,74.6 [74.3-74.9],74.55457802,74.30442656,74.88903048,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,4501227,GLOBAL,GLOBAL,YEAR,NA,NA,SEX,2008,SEX_MLE,NA,NA,NA,NA,NA,NA,67.2 [66.8-67.7],67.18836559,66.76033818,67.71187948,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,4501358,COUNTRY,ROU,YEAR,EUR,Europe,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,67.6 [67.5-67.8],67.61412772,67.5334262,67.7816394,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,4501748,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,65.7 [64.7-66.6],65.65323051,64.72734486,66.55169416,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4501838,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,68.4 [67.7-69.3],68.40195,67.70686752,69.27123583,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4501893,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2019,SEX_BTSX,NA,NA,NA,NA,NA,NA,83.1 [83.1-83.2],83.13561895,83.07150575,83.19973215,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,4502498,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.7 [73.1-74.2],73.66739044,73.13733761,74.22750135,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,4503104,COUNTRY,SSD,YEAR,AFR,Africa,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,57.1 [55.9-58.4],57.075647,55.8908712,58.42163093,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,4503151,COUNTRY,GRD,YEAR,AMR,Americas,SEX,2015,SEX_MLE,NA,NA,NA,NA,NA,NA,70.1 [69.8-70.4],70.07707431,69.83009177,70.36023248,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,4504142,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.5 [77.0-78.1],77.46663533,76.95008363,78.05467075,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,4505367,COUNTRY,HND,YEAR,AMR,Americas,SEX,2000,SEX_BTSX,NA,NA,NA,NA,NA,NA,69.8 [69.1-70.8],69.7632118,69.05921387,70.76720278,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,4505699,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,66.3 [65.8-66.8],66.27631845,65.83759821,66.81162951,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,4505923,REGION,EUR,YEAR,NA,NA,SEX,2007,SEX_FMLE,NA,NA,NA,NA,NA,NA,78.4 [78.3-78.5],78.370276,78.27497231,78.52996399,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,4506148,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,NA,NA,NA,NA,NA,NA,51.5 [50.5-52.6],51.47907482,50.49193098,52.57343917,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,4506365,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_FMLE,NA,NA,NA,NA,NA,NA,78.5 [78.2-78.9],78.52094349,78.19110075,78.93365157,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,4506570,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,51.8 [51.0-52.6],51.7742438,50.98296011,52.56705887,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,4506951,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,76.1 [75.5-76.7],76.05995272,75.50787849,76.74725315,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,4508409,COUNTRY,GRC,YEAR,EUR,Europe,SEX,2019,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.9 [80.9-81.0],80.90744762,80.8866653,80.99188153,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,4509188,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,67.6 [66.9-68.5],67.5891727,66.8928015,68.5123934,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4510304,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2009,SEX_MLE,NA,NA,NA,NA,NA,NA,65.4 [65.0-65.9],65.41874214,65.01571874,65.94038337,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,4510387,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,66.6 [65.4-67.9],66.5642803,65.39456807,67.85218058,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,4511896,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,2008,SEX_FMLE,NA,NA,NA,NA,NA,NA,78.1 [78.0-78.4],78.1017685,77.95031272,78.37581312,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,4512330,COUNTRY,NOR,YEAR,EUR,Europe,SEX,2006,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.3 [80.2-80.4],80.28168328,80.24857393,80.3784072,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,4513754,COUNTRY,ARG,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,76.5 [76.5-76.6],76.51452536,76.49642122,76.59451243,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4515127,COUNTRY,DOM,YEAR,AMR,Americas,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,70.0 [69.3-70.7],70.00257612,69.34502706,70.72322594,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,4518372,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2003,SEX_FMLE,NA,NA,NA,NA,NA,NA,68.9 [68.6-69.2],68.89448688,68.60366654,69.2370663,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
