population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2006,2655173152.9396853,2860866753.209697,2476578186.164331
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2006,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2006,40238.9820925655,43356.25566421811,37532.38660671585
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2005,2673802121.1652555,2874982011.4524994,2497270539.995643
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2005,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2005,41057.071250217734,44146.25164402892,38346.373383452774
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2007,2647566469.5982957,2859411914.8015933,2470828579.472148
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2007,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2007,39590.321645061165,42758.147424299255,36947.47584786946
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2008,2651602638.3640375,2869367102.725969,2476021871.3586836
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2008,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2008,39123.04465237931,42336.048267502265,36532.439978713846
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2009,2627920103.2574573,2845942408.032886,2447091926.4160376
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2009,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2009,38247.082302501694,41420.20656308731,35615.28609465954
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2010,2638949129.0562797,2859294553.698013,2456366486.442173
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2010,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2010,37898.44338391886,41062.865353536996,35276.339809504185
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,2621644538.5348682,2848458308.4633303,2432091252.912492
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2011,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2011,37180.48736806501,40397.18832953152,34492.21920734916
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2012,2615034452.8695426,2845254829.3146315,2423228637.0545697
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2012,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2012,36626.80807063925,39851.330612876394,33940.3292003596
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2014,2622100393.1368985,2853955650.4960527,2423987098.4767933
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2014,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2014,35813.9697195339,38980.76576903281,33108.038415543706
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2013,2615214524.218213,2844850282.8517103,2420776446.8566203
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2013,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2013,36169.61554078219,39345.58333511538,33480.447811125276
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2015,2638410034.219938,2876754759.4324036,2433584608.015057
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2015,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2015,35589.41883872569,38804.44233528976,32826.535970831676
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2016,2651053135.5790877,2893480518.572585,2440305298.593606
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2016,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2016,35327.190959637475,38557.71030982235,32518.82435936173
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2017,2657264454.2523475,2906417762.825698,2448804579.4728074
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2017,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2017,34986.95420324928,38267.43890724404,32242.260847473015
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2018,2649658440.9333878,2898938505.821936,2438437822.970693
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2018,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2018,34486.527770388835,37731.02289005222,31737.39392184527
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2019,2637383005.530689,2894413579.4881253,2422020672.968726
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2019,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2019,33947.01825767265,37255.38172578316,31174.986656587556
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,2787604305.517341,3061475318.763145,2563109923.4409723
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2020,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2020,35511.709997159756,39000.593975335505,32651.842340724877
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2022,2810005872.688428,3084954663.901607,2578117952.8614306
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2022,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2022,35147.825387588775,38586.911475634486,32247.348845960532
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2021,2969485680.625612,3244516307.5355825,2741905976.54597
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2021,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2021,37480.429575537186,40951.82737020287,34607.950638450166
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2023,2799135266.2993536,3084150438.573339,2566897218.5084476
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2023,1.0,1.0,1.0
1,Toute la population,2,AVAIs (Années de Vie Ajustées en fonction de l’Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2023,34703.63518658286,38237.24882802512,31824.351507793384
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1990,573742072.0693127,735125478.3467737,435576672.0067244
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1990,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1990,10752.092388051771,13776.46410256694,8162.83282591595
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1991,583017542.2888788,747056152.4516549,443048562.4302735
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1991,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1991,10758.503937604159,13785.53126585032,8175.6368508963205
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1992,592010272.398618,759154458.4416479,450232477.2213148
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1992,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1992,10763.71951978218,13802.675466678471,8185.966239862611
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1993,601154182.9460471,770382303.7983717,457495743.8478337
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1993,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1993,10773.18904860433,13805.899441381838,8198.70887906126
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1994,610996094.2390934,782195094.6060928,465389482.3133572
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1994,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1994,10799.97865159939,13826.09545753633,8226.23339339435
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1995,620421073.8123981,794017566.9866316,472866330.6742215
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1995,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1995,10823.322302476201,13851.73457844682,8249.21157404778
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1996,630376291.6155823,806133839.0549842,480739063.5272853
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1996,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1996,10855.42739698773,13882.06929497419,8278.591803701189
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1997,640176925.7378875,817901119.0703475,488342505.343843
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1997,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1997,10883.498248509519,13904.94570949401,8302.19676452159
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1998,650136204.5343904,830039988.6795342,496255329.7090746
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1998,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1998,10913.52368249529,13933.481954538709,8330.39946948226
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,1999,660331455.4527063,842829010.95225,504223431.5112675
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,1999,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,1999,10946.5649376871,13971.896119094048,8358.70302794749
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2000,670571551.76634,855663624.3723781,512275730.921331
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2000,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2000,10977.994596753959,14008.15561032333,8386.51772698843
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2001,680776846.930156,868272460.8911494,519711637.7255198
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2001,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2001,11005.392837973981,14036.43435523868,8401.623470933011
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2002,691126307.8317995,881354007.047487,527381401.2517306
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2002,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2002,11031.93584218739,14068.39929231715,8418.19753790637
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2003,701366634.627336,894335686.0669582,534843299.8017813
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2003,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2003,11052.99425496862,14094.03685900151,8428.71563623586
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2004,712069950.009198,908222303.307103,542489846.4529428
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2004,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2004,11078.16220759649,14129.83934578761,8439.88784374651
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2005,723579467.7421558,923811398.5044844,550689359.9240499
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2005,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2005,11110.78995978112,14185.414137390359,8456.00805989529
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2006,735395396.7887387,938831934.9519004,558817486.2889391
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2006,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2006,11144.87097369704,14227.93891111489,8468.84384880789
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2007,747617808.9198399,954391513.0079684,567364891.2232121
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2007,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2007,11179.48495820134,14271.470578427059,8484.07728061695
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2008,759655765.4918437,969499401.8058892,576385637.0462273
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2008,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2008,11208.33340704141,14304.46924381866,8504.27612678131
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2009,772435554.6246741,986406999.8234452,586356827.8057153
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2009,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2009,11242.12497727297,14356.29251408597,8533.91159948894
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2010,785676732.9006236,1003688254.5948108,596635003.8078833
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2010,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2010,11283.25091683175,14414.1552684908,8568.3871900795
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,799144595.7753103,1021420248.1116242,607490934.8440115
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2011,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2011,11333.56758009861,14485.90839611837,8615.51163675479
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2012,813213523.1963114,1039979821.5300728,618872796.4184477
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2012,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2012,11390.06623865907,14566.210123435,8668.08278938155
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2013,827505386.8949373,1058739677.7017812,630499250.3193977
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2013,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2013,11444.77878382212,14642.85501079215,8720.0936181789
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2014,841724155.0477964,1077716343.7647943,642457733.4135944
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2014,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2014,11496.693063310979,14719.993407904562,8775.011769487779
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2015,855851454.7164786,1096345831.0646048,654482457.8661796
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2015,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2015,11544.54974419581,14788.569808250078,8828.29052857386
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2016,868143797.0166686,1113623869.497494,665419884.547971
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2016,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2016,11568.64088691053,14839.839521494468,8867.19885553377
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2017,878811951.3072269,1128785476.2015364,674646657.3537439
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2017,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2017,11570.9045986938,14862.18870611725,8882.75597351181
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2018,888625468.788801,1142511524.813442,683015637.3125079
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2018,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2018,11565.870692399249,14870.31491296225,8889.763820083179
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2019,899911362.3254142,1158364702.129905,692011966.5199715
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2019,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2019,11583.18961754318,14909.86618545187,8907.21704535078
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,942861880.4443626,1216113463.3555305,721561091.8619976
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2020,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2020,12011.25913008767,15492.25209218076,9192.07514090912
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2021,971755883.677706,1251012605.1871183,744661411.5943209
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2021,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2021,12265.36575018028,15790.10471501807,9399.01134293428
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,1,#,2022,982415007.3283184,1267986268.367816,751889549.9011317
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,2,%,2022,1.0,1.0,1.0
1,Toute la population,3,AVI (Années Vécues avec une Incapacité),1,Global,3,Les deux,22,Tout age,294,Toutes causes,3,Taux,2022,12288.14198266666,15860.09495126556,9404.707252584429
